"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"11711",110126,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","arrange","sort","tidy","organize","sort","tidy","organize"
"11712",110141,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","husband","love","respect","calm","love","respect","calm"
"11713",110162,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","raise","roof","costs","lift","roof","costs","lift"
"11714",110186,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","arm","hand","wave","elbow","hand","wave","elbow"
"11715",110219,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","with","together","along","associate","together","along","associate"
"11716",110234,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","record","player","vinyl","needle","player","vinyl","needle"
"11717",110245,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","whole","complete","total","intact","complete","total","intact"
"11718",110263,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","thank","respect","gratitude","owe","respect","gratitude","owe"
"11719",110269,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","kill","death","murder","plants","death","murder","plants"
"11720",109967,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","car","Wheel","Tyre","Horn","wheel","Tye","horn"
"11721",109989,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","invest","Bank","Cash","Money","bank","cash","money"
"11722",110008,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","first","Last","Second","Place","last","second","place"
"11723",110037,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","judge","Court","Wig","Stand","court","wig","stand"
"11724",110073,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","young","Old","Ones","Guns","old","ones","guns"
"11725",110104,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","with","Without","No more responses","No more responses","without","No more responses","No more responses"
"11726",110134,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","stupid","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"11727",110161,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","within","Lies","No more responses","No more responses","lies","No more responses","No more responses"
"11728",110179,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","pretty","Woman","Face","Doll","woman","face","doll"
"11729",110195,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","commit","Suicide","Murder","Time","suicide","murder","time"
"11730",110207,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","raise","Baby","Wage","Up","baby","wage","up"
"11731",110220,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","another","World","One","No more responses","world","one","No more responses"
"11732",110232,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","north","Pole","Star","South","pole","star","south"
"11733",110243,9371,"2011-12-12 13:41:14",29,"United Kingdom","Fe",NA,"Southsea","United Kingdom","seed","client","Job","No more responses","No more responses","job","No more responses","No more responses"
"11734",109934,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","rate","cost ","derivative ","heart","cost","derivative","heart"
"11735",109982,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","although","but","later","No more responses","but","later","No more responses"
"11736",110009,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","with","for","mine","hold","for","mine","hold"
"11737",110041,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","picture","thousand words","facebook","book","thousand words","Facebook","book"
"11738",110056,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","every","one","thing","day","one","thing","day"
"11739",110078,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","realise","know","acknowledge","realization ","know","acknowledge","realization"
"11740",110097,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","hate","loath","love","extreme","loath","love","extreme"
"11741",110125,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","art","paint","doodle","brush","paint","doodle","brush"
"11742",110180,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","plan","organized","attack","strategy","organized","attack","strategy"
"11743",110197,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","describe","yourself","speak","scribe ","yourself","speak","scribe"
"11744",110229,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","enough","limit","too much","stop","limit","too much","stop"
"11745",110271,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","position","sex","job","responsibility ","sex","job","responsibility"
"11746",110292,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","commit","wedding","mental","ceremony ","wedding","mental","ceremony"
"11747",110309,9370,"2011-12-12 13:41:12",27,"United States","Fe",NA,"Gaithersburg","United States","seed","police","detectives","siren","cops","detectives","siren","cops"
"11748",109905,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","all","ball","hall","tall","ball","hall","tall"
"11749",109983,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","appear","disappear","see","look like","disappear","see","look like"
"11750",110048,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","wind","north","window","strong","north","window","strong"
"11751",110086,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","watch","wrist","for","this","wrist","for","this"
"11752",110112,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","do","not","hair","it","not","hair","it"
"11753",110145,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","they","are","them","can","are","them","can"
"11754",110196,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","client","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"11755",110211,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","with","out","forth","in","out","forth","in"
"11756",110242,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","count","head","your","-er","head","your","-er"
"11757",110261,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","sister","in-law","sob","No more responses","in-law","sob","No more responses"
"11758",110267,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","which","ever","way","one","ever","way","one"
"11759",110302,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","industry","large","established","feverish","large","established","feverish"
"11760",110328,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","clothe","well-clothed","cover","No more responses","well-clothed","cover","No more responses"
"11761",110353,9369,"2011-12-12 13:41:08",66,"United States","Fe",NA,"Pasadena","United States","seed","one","way or another","time","and only one","way or another","time","and only one"
"11762",109893,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","pretty","Eyes","Blush","Clean","eyes","blush","clean"
"11763",109925,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","hair","Sheen","Smooth","Gross","sheen","smooth","gross"
"11764",109941,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","union","Confederacy","Marriage","Math","confederacy","marriage","math"
"11765",109961,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","marry","Husband","Wife","Ceremony","husband","wife","ceremony"
"11766",109971,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","rest","Couch","Blanket","Television","couch","blanket","television"
"11767",110024,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","food","Ethnic","Conglomeration","Smell","ethnic","conglomeration","smell"
"11768",110038,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","first","Line","Grade school","One","line","grade school","one"
"11769",110069,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","top","Table","Dusting","Shirt","table","dusting","shirt"
"11770",110081,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","slight","Small","Trickle","Sand","small","trickle","sand"
"11771",110101,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","meet","Handshake","Smiling","Conversati","handshake","smiling","Conversation"
"11772",110119,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","with","Conjoined","Holding hands","Sides","conjoined","holding hands","sides"
"11773",110142,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","might","Maybe","Disappointment","Possibility","maybe","disappointment","possibility"
"11774",110155,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","approach","War","Sneak","Ambush","war","sneak","ambush"
"11775",110172,9368,"2011-12-12 13:40:57",18,"United States","Fe",NA,"Bel Air","United States","seed","another","Third","Excessive","Work","third","excessive","work"
"11776",109906,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","strategy","tactics","war","busines","tactics","war","business"
"11777",109940,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","have","hold","halve","to","hold","halve","to"
"11778",109979,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","offer","sales","offering","final","sales","offering","final"
"11779",110006,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","achieve","school","reach","award","school","reach","award"
"11780",110064,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","speed","fast","boat","slick","fast","boat","slick"
"11781",110082,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","advertise","sales","lie","flash","sales","lie","flash"
"11782",110108,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","slight","small","hurt","gentle","small","hurt","gentle"
"11783",110129,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","realise","see","learn","finally","see","learn","finally"
"11784",110137,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","with","cum","along","hold","cum","along","hold"
"11785",110138,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","step","cum","along","hold","cum","along","hold"
"11786",110151,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","station","master","train","abroad","master","train","abroad"
"11787",110169,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","pardon","criminal","governor","ask","criminal","governor","ask"
"11788",110190,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","along","side","with","get","side","with","get"
"11789",110206,9367,"2011-12-12 13:40:43",55,"United States","Ma",NA,"Littleton","United States","seed","account","finance","business","sales","finance","business","sales"
"11790",109882,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","share","borrow","Cher","shear","borrow","Cher","shear"
"11791",109922,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","economy","economic","economies","economical","economic","economies","economical"
"11792",109953,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","field","grass","lily","work","grass","lily","work"
"11793",109981,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","picture","frame","pictorial","pretty","frame","pictorial","pretty"
"11794",110007,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","window","frame","world","winning","frame","world","winning"
"11795",110026,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","drink","liquor","up","water","liquor","up","water"
"11796",110050,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","control","panel","freak","controller","panel","freak","controller"
"11797",110067,9366,"2011-12-12 13:40:40",65,"Canada","Ma",NA,"Vancouver","Canada","seed","with","the","it","him","the","it","him"
