"","cue","coverage","H","unknown","N"
"10974","times",90,3.26616737240178,0,100
"10975","timetable",96,2.57578987700807,0,100
"10976","timid",96,1.51408337105369,0,100
"10977","timing",92.8571428571429,3.31448645574865,2,100
"10978","tin",99,2.18222527913678,0,100
"10979","tin foil",89.8989898989899,2.47229931635257,1,100
"10980","tingle",86.3157894736842,3.75027148741746,5,100
"10981","tingly",76.0416666666667,3.67336460029209,4,100
"10982","tinker",86.734693877551,3.06223458706596,2,100
"10983","tint",95.9183673469388,2.77926799468472,2,100
"10984","tiny",93.9393939393939,2.27002956595775,1,100
"10985","tip",96.9387755102041,3.27318119101895,2,100
"10986","tips",74.7474747474748,3.3918129569224,1,100
"10987","tipsy",89.7959183673469,1.47331838107218,2,100
"10988","tiptoe",81,2.70364578018044,0,100
"10989","tire",92.8571428571429,3.15500544499303,2,100
"10990","tired",92.8571428571429,2.74666554896216,2,100
"10991","tiredness",91.8367346938776,2.65517354381607,2,100
"10992","tires",86.8686868686869,2.56781232665093,1,100
"10993","tiresome",93.9393939393939,3.03310894498864,1,100
"10994","tiring",94.8453608247423,3.23903686359177,3,100
"10995","tissue",94,2.73183230664374,0,100
"10996","tit",78.9473684210526,2.35839836879685,5,100
"10997","Titanic",87,2.05981692382857,0,100
"10998","title",88.8888888888889,3.17434773121883,1,100
"10999","tits",89.8989898989899,2.64798421020769,1,100
"11000","to",96.969696969697,3.12055407042298,1,100
"11001","toad",94,1.81817502215175,0,100
"11002","toast",92,2.57760078647195,0,100
"11003","toaster",92,2.16663436567969,0,100
"11004","toasty",98.9690721649485,1.68616007743396,3,100
"11005","tobacco",97.979797979798,2.65496222785895,1,100
"11006","to be",55,2.71278552422271,0,100
"11007","today",95,1.94057743110577,0,100
"11008","toddler",95,2.5631832855471,0,100
"11009","to do",97,2.522330684786,0,100
"11010","toe",96.9387755102041,2.0561186001802,2,100
"11011","toenail",77.7777777777778,3.24952395577415,1,100
"11012","toes",91,2.30081070246131,0,100
"11013","toffee",93.8144329896907,2.81451417354735,3,100
"11014","tofu",88.8888888888889,3.08160269805993,1,100
"11015","toga",91.6666666666667,2.82085764908753,4,100
"11016","together",89.7959183673469,3.46062890398748,2,100
"11017","togetherness",87.8787878787879,3.65967410067661,1,100
"11018","toil",92.3913043478261,2.10772942086731,8,100
"11019","toilet",95.9183673469388,3.10266639979696,2,100
"11020","toilet paper",92,3.2292452274335,0,100
"11021","token",84.8484848484848,3.71858073849864,1,100
"11022","told",88.7755102040816,3.03535828288052,2,100
"11023","tolerance",88.659793814433,3.89258189469413,3,100
"11024","tolerant",84,3.42051327252651,0,100
"11025","tolerate",76.530612244898,3.88636777652727,2,100
"11026","Tolkien",60.4395604395604,2.80846506725651,9,100
"11027","toll",96,2.88481007486159,0,100
"11028","Tom",86.3157894736842,2.54675270162544,5,100
"11029","tomato",98,2.41858232170287,0,100
"11030","tomatoes",96,2.89208388319673,0,100
"11031","tomato sauce",89,2.66845513394127,0,100
"11032","tomb",93,3.40788915455229,0,100
"11033","tombstone",92.8571428571429,2.22305985576302,2,100
"11034","tomorrow",90.9090909090909,2.74289074625676,1,100
"11035","ton",87.8787878787879,3.10337277255093,1,100
"11036","tone",93,2.579246286222,0,100
"11037","tongs",76.8421052631579,3.7269007282851,5,100
"11038","tongue",96,2.69830060303623,0,100
"11039","tonic",92.9292929292929,2.2683428566409,1,100
"11040","tonight",84,3.19334243010881,0,100
"11041","tons",91.9191919191919,2.61286906670897,1,100
"11042","Tony",63.9175257731959,3.15932892322207,3,100
"11043","too",98.989898989899,1.68675048748717,1,100
"11044","took",79.5918367346939,3.1261584457733,2,100
"11045","tool",94.9494949494949,3.17188693676978,1,100
"11046","tools",81,3.52444124777697,0,100
"11047","too many",82,3.54220144758677,0,100
"11048","too much",75.5102040816327,3.51024863285137,2,100
"11049","toot",91.2087912087912,2.67851329544667,9,100
"11050","tooth",95.8762886597938,3.00866606583373,3,100
"11051","toothache",97,2.39584255898202,0,100
"11052","toothbrush",96,2.40031091792977,0,100
"11053","toothpaste",88,2.91962128795029,0,100
"11054","toothpick",95,2.50854035051187,0,100
"11055","top",96.969696969697,2.25982801630254,1,100
"11056","top hat",77.319587628866,3.73882695037956,3,100
"11057","topic",96,3.34324072577359,0,100
"11058","topping",95.9183673469388,3.33890291512835,2,100
"11059","tops",51.5789473684211,2.95061126442953,5,100
"11060","Torah",70.7865168539326,2.4693680670275,11,100
"11061","torch",97,2.42092076114084,0,100
"11062","torment",93.8144329896907,2.84619974002363,3,100
"11063","torn",93.8775510204082,2.57867096275183,2,100
"11064","tornado",92,2.69105457024352,0,100
"11065","torpedo",91.8367346938776,2.82999778202268,2,100
"11066","torque",96.25,3.04990708311621,20,100
"11067","torso",90,2.43310745846481,0,100
"11068","tortilla",92.9292929292929,3.16078982083816,1,100
"11069","tortoise",100,1.83627671741793,3,100
"11070","torture",88,3.22265771488387,0,100
"11071","toss",97,2.09662334454542,0,100
"11072","tot",80.4347826086957,2.56509338110745,8,100
"11073","total",96.969696969697,2.56076671957311,1,100
"11074","totally",88.7755102040816,2.57674489993834,2,100
"11075","tote",97.7011494252874,1.3456884245683,13,100
"11076","toucan",79.1666666666667,1.77739791501982,4,100
"11077","touch",97.979797979798,2.61726537173643,1,100
"11078","touchdown",90,1.97219857188615,0,100
"11079","touching",89,3.62489941500506,0,100
"11080","touchy",92,2.13423411390837,0,100
"11081","tough",97.9591836734694,2.65720636828084,2,100
"11082","toughness",86,3.47661318864534,0,100
"11083","tour",85.8585858585859,3.10666822630777,1,100
"11084","tourism",89.8989898989899,3.66925143762193,1,100
"11085","tourist",86,3.49497796099248,0,100
"11086","tourists",71,3.65193308753704,0,100
"11087","tournament",88,3.14287973180797,0,100
"11088","tow",97.8947368421053,2.27641884810206,5,100
"11089","toward",89.8989898989899,3.58986885954904,1,100
"11090","towards",90.9090909090909,3.20678665999429,1,100
"11091","towel",91,3.23047818437967,0,100
"11092","tower",87,3.31077217358968,0,100
"11093","towering",88.7755102040816,2.58725537930012,2,100
"11094","town",88,2.70395435024477,0,100
"11095","toxic",88,2.65087300344547,0,100
"11096","toxins",67.6767676767677,2.73837144857384,1,100
"11097","toy",92.9292929292929,3.21459997921468,1,100
"11098","toys",90,3.21846034469841,0,100
"11099","trace",91.8367346938776,3.82029080549772,2,100
"11100","track",95,3.16985702121342,0,100
"11101","tracks",87.7551020408163,3.10587429139991,2,100
"11102","tracksuit",76.530612244898,3.84135191303161,2,100
"11103","tractor",94,3.07309240482569,0,100
"11104","trade",95,3.44600248472412,0,100
"11105","trademark",88,3.05146529616159,0,100
"11106","trader",72.7272727272727,3.54909710824136,1,100
"11107","tradesman",83.6734693877551,3.61273581833368,2,100
"11108","tradition",88.8888888888889,3.61818739076243,1,100
"11109","traditional",86,3.59596814905515,0,100
"11110","traffic",94,2.72551375671162,0,100
"11111","traffic jam",81,3.37245431976488,0,100
"11112","traffic light",92,2.29945244527347,0,100
"11113","tragedy",92,2.92754119170651,0,100
"11114","tragic",94,2.73263098811579,0,100
"11115","trail",93.9393939393939,3.24563703450465,1,100
"11116","trailer",96,2.75516118436989,0,100
"11117","train",87.7551020408163,3.58070021769503,2,100
"11118","trained",93.9393939393939,3.38692166041833,1,100
"11119","trainee",96,3.2850812310861,0,100
"11120","trainer",91,3.16874213930391,0,100
"11121","training",92.8571428571429,3.59799803838884,2,100
"11122","trains",78,3.60267702988788,0,100
"11123","trait",92.6315789473684,3.01556315261418,5,100
"11124","traitor",76.530612244898,3.83630860581704,2,100
"11125","tram",85.5670103092783,2.9314474777589,3,100
"11126","tramp",90.8163265306122,3.01353451383341,2,100
"11127","trampoline",97.9591836734694,1.6265559425906,2,100
"11128","trance",88.8888888888889,3.36719834924837,1,100
"11129","tranquil",95,2.34094131216536,0,100
"11130","tranquility",98,2.31075098424686,0,100
"11131","transaction",94,2.94130300320191,0,100
"11132","transfer",89.8989898989899,3.38034046840721,1,100
"11133","transform",83.8383838383838,1.97640226690251,1,100
"11134","transit",98,3.17661438177164,0,100
"11135","transition",93,2.71571675573949,0,100
"11136","translate",87.8787878787879,2.7786659902426,1,100
"11137","translation",81,3.47327830062562,0,100
"11138","translucent",84.2105263157895,2.74458194148771,5,100
"11139","transmission",85,3.34374025780071,0,100
"11140","transmit",91.9191919191919,2.89826662891623,1,100
"11141","transparent",85.7142857142857,2.63303297886711,2,100
"11142","transplant",93.8775510204082,2.64540716587651,2,100
"11143","transport",94,3.07691521517256,0,100
"11144","transportation",94,2.46499895207701,0,100
"11145","trap",78.3505154639175,3.57505525619303,3,100
"11146","trapeze",90.625,2.67729881194724,4,100
"11147","trapped",85.7142857142857,3.58605030408876,2,100
"11148","trapper",86.3636363636364,3.04949523819079,12,100
"11149","trash",94,2.37678931450919,0,100
"11150","trashed",89.4736842105263,3.0757628742151,5,100
"11151","trauma",92,3.48276100844312,0,100
"11152","traumatic",93,3.63145323310736,0,100
"11153","travel",95,3.72210005123698,0,100
"11154","traveler",79.7979797979798,3.97243775310857,1,100
"11155","traveling",86,4.09765280446471,0,100
"11156","traverse",92.3913043478261,2.89920326120715,8,100
"11157","tray",93.9393939393939,3.56194625733215,1,100
"11158","treacherous",87.3684210526316,3.16162614644314,5,100
"11159","treachery",88.5416666666667,3.66113709764408,4,100
"11160","tread",82.2916666666667,2.80581033411398,4,100
"11161","treadmill",91.7525773195876,2.75317437704182,3,100
"11162","treason",88.659793814433,3.925381979899,3,100
"11163","treasure",93,2.87546499383298,0,100
"11164","treat",91,3.43525694046803,0,100
"11165","treatment",92.9292929292929,3.82926868595653,1,100
"11166","treaty",80.6122448979592,3.27946347150983,2,100
"11167","treble",91.304347826087,2.36544645928077,8,100
"11168","tree",95,3.41794600202355,0,100
"11169","trees",92.9292929292929,2.69732415105524,1,100
"11170","trek",93.75,2.2538500964951,4,100
"11171","tremble",97.9591836734694,2.34396165863455,2,100
"11172","tremor",95,1.93016940272451,0,100
"11173","trench",88.7755102040816,2.61445425596013,2,100
"11174","trench coat",84.5360824742268,3.76845392338974,3,100
"11175","trend",91.7525773195876,3.37269777959291,3,100
"11176","trendy",92.8571428571429,3.24690423409864,2,100
"11177","trespass",81.6326530612245,3.84623192335482,2,100
"11178","triad",84.6153846153846,2.51827656377048,9,100
"11179","trial",86,2.7835777434294,0,100
"11180","triangle",89.8989898989899,3.01507034637076,1,100
"11181","triangular",86.8686868686869,3.28550950799056,1,100
"11182","tribal",89.8989898989899,3.7195729153247,1,100
"11183","tribe",96,3.18781876406216,0,100
"11184","tribute",91.7525773195876,3.3732439755444,3,100
"11185","trick",90,2.79459430835306,0,100
"11186","trickery",84.5360824742268,3.81516044980546,3,100
"11187","tricks",71,3.36664399781569,0,100
"11188","trickster",74.7368421052632,3.53568837295256,5,100
"11189","tricky",84,3.34388817517458,0,100
"11190","tricycle",94,2.87779937412207,0,100
"11191","trident",70.4081632653061,3.0766946477157,2,100
"11192","trigger",93,2.36705002798966,0,100
"11193","trigonometry",96.969696969697,2.12375922891572,1,100
"11194","trillion",88.8888888888889,2.74973003830592,1,100
"11195","trim",97.9591836734694,2.83135690436233,2,100
"11196","trimmer",82.4742268041237,3.36185615301691,3,100
"11197","trinity",88.659793814433,2.52135680774042,3,100
"11198","trio",84.8484848484848,2.05826214443452,1,100
"11199","trip",96.969696969697,2.797432088253,1,100
"11200","triple",81.8181818181818,2.34432409823737,1,100
"11201","tripod",88.4210526315789,1.65999834584332,5,100
"11202","tripping",90.9090909090909,2.92690693946271,1,100
"11203","trite",75.9493670886076,3.65501559633175,21,100
"11204","triumph",98,2.93829224636232,0,100
"11205","trivia",83.6734693877551,3.53848521946473,2,100
"11206","trivial",95.959595959596,2.76737998253685,1,100
"11207","troll",89.7959183673469,3.26180012953841,2,100
"11208","trolley",92.9292929292929,3.04294273732725,1,100
"11209","trombone",93.6842105263158,2.99133712132047,5,100
"11210","troop",83.5051546391753,2.80760135645021,3,100
"11211","troops",95,2.19508430128215,0,100
"11212","trophy",98,2.78287596802574,0,100
"11213","tropic",90.9090909090909,3.16237033544066,1,100
"11214","tropical",96.9387755102041,3.2634456711905,2,100
"11215","tropics",87.7551020408163,3.41423222435319,2,100
"11216","trot",90.5263157894737,2.52818983463903,5,100
"11217","trouble",88.8888888888889,3.54953211128117,1,100
"11218","troubled",86.8686868686869,3.52980880011121,1,100
"11219","troublesome",80,3.63650666389167,0,100
"11220","trough",92.3076923076923,3.15355114212,9,100
"11221","trousers",98,1.16339940588236,0,100
"11222","trout",96.8421052631579,1.40919244371402,5,100
"11223","trowel",95.0617283950617,2.75237067957069,19,100
"11224","truce",90.5263157894737,2.74820053795312,5,100
"11225","truck",92.8571428571429,3.34379887977296,2,100
"11226","trucks",78,3.16529773476639,0,100
"11227","true",91,2.53156633864519,0,100
"11228","truly",89.6907216494845,3.37794557180337,3,100
"11229","trump",92.4731182795699,2.70762590467368,7,100
"11230","trumpet",92,2.96731386556529,0,100
"11231","trunk",94.8979591836735,2.53350120409435,2,100
"11232","trunks",83.3333333333333,3.01481012614699,4,100
"11233","trust",90,3.69484325503528,0,100
"11234","trusting",95.959595959596,3.59332077777873,1,100
"11235","trustworthy",98.9795918367347,2.89782469149953,2,100
"11236","truth",94,3.37403104186213,0,100
"11237","truthful",99,2.18733779598459,0,100
"11238","truthfully",92.9292929292929,2.67329837672246,1,100
"11239","try",95.959595959596,2.39932932939294,1,100
"11240","trying",74.7474747474748,2.77326807147011,1,100
"11241","t-shirt",81.6326530612245,3.7872625558068,2,100
"11242","tsunami",96,2.26807549622612,0,100
"11243","tub",93.9393939393939,1.93990468639578,1,100
"11244","tuba",91.7525773195876,2.85475138435638,3,100
"11245","tube",83.8383838383838,3.95245023822043,1,100
"11246","tuberculosis",84.8484848484848,2.72049302657052,1,100
"11247","tuck",88.659793814433,3.59999149229591,3,100
"11248","Tuesday",85.7142857142857,2.5246574217883,2,100
"11249","tug",87.7551020408163,1.81746239460435,2,100
"11250","tuition",95.959595959596,2.8899022073622,1,100
"11251","tulip",96.969696969697,1.84965338011081,1,100
"11252","tumble",96.875,2.423716119359,4,100
"11253","tumbler",88.4210526315789,3.11351140400778,5,100
"11254","tumbling",91.4893617021277,2.71941757258916,6,100
"11255","Tumblr",87.3684210526316,3.51343316643456,5,100
"11256","tummy",99,1.97027010943922,0,100
"11257","tumor",95.959595959596,1.73118195948933,1,100
"11258","tuna",94.9494949494949,1.18769809202518,1,100
"11259","tundra",82.2916666666667,3.31079230030613,4,100
"11260","tune",96,2.61548945012075,0,100
"11261","tunes",80.8080808080808,1.86142628628253,1,100
"11262","tunnel",94.9494949494949,3.44280223115666,1,100
"11263","Tupperware",92.7835051546392,2.55647988423674,3,100
"11264","turf",89.7959183673469,2.62338514002938,2,100
"11265","turkey",93,3.11937770937858,0,100
"11266","turmoil",84.7826086956522,3.57512477038859,8,100
"11267","turn",88,3.47779829388602,0,100
"11268","turn away",87,3.53439235434213,0,100
"11269","turncoat",88.4615384615385,2.2415065763797,22,100
"11270","turning",71.7171717171717,3.72214436491254,1,100
"11271","turnip",88.5416666666667,3.21156979721985,4,100
"11272","turn on",80,3.51944648012102,0,100
"11273","turquoise",86.8686868686869,2.60958617442409,1,100
"11274","turtle",94.9494949494949,2.9538734414045,1,100
"11275","tusk",94.8453608247423,2.13422971942761,3,100
"11276","tusks",98.9583333333333,1.53821893878544,4,100
"11277","tutor",95,2.308742336744,0,100
"11278","tutu",86.734693877551,2.4995788684541,2,100
"11279","tuxedo",91,3.17932070933111,0,100
"11280","tv",84.6938775510204,3.58930469914444,2,100
"11281","TV show",72,3.82339088289523,0,100
"11282","twat",93.8775510204082,3.04001753358845,2,100
"11283","tweak",90.7216494845361,3.35446593356654,3,100
"11284","tweed",92.0454545454545,3.01492200543898,12,100
