src,tgt,wt
delay,tardy,35
delay,tardiness,55
delay,late,15
delay,hinder,61
delay,prolong,100
delay,suspend,100
delay,hang on,74
delay,hesitate,26
delay,hesitation,55
delay,hold on,71
delay,suspended,39
delay,lag,100
delay,procrastination,100
delay,linger,96
delay,lint,4
delay,overdue,20
delay,pending,75
delay,waiting,100
delay,put off,100
delay,reschedule,85
delay,slow,20
delay,roadblock,4
delay,setback,2
delay,slow down,75
delay,slowly,4
delay,tarry,99
delay,traffic jam,96
wait,patience,70
wait,patient,56
wait,queue,100
wait,remain,4
wait,hang on,100
wait,hold on,100
wait,pending,75
delayed,late,100
delayed,postponed,92
delayed,tardy,55
delayed,slow,98
delayed,lately,35
delayed,overdue,75
delayed,pending,5
late,tardy,100
late,slow,21
late,midnight,55
late,overdue,100
late,tonight,57
tardy,slow,100
tardy,sluggish,5
deliberate,intentional,100
deliberate,planned,98
deliberate,calculated,4
deliberate,intended,55
intentional,purpose,4
intentional,purposeful,100
intentional,planned,20
intentional,strategic,56
delicious,tasty,100
delicious,appetizing,84
delicious,scrumptious,100
delicious,yummy,81
delicious,flavor,55
delicious,flavorful,45
delicious,luscious,80
delicious,palatable,96
delicious,tempting,55
tasty,delectable,57
tasty,scrumptious,100
tasty,flavorful,95
tasty,appetizing,72
tasty,flavor,4
tasty,juicy,64
tasty,palatable,100
tasty,yummy,61
delight,pleasure,100
delight,ecstatic,20
delight,ecstasy,71
delight,euphoria,24
delight,enjoy,64
delight,relish,19
delight,thrill,75
delight,glee,100
delight,joyous,90
delight,rapture,41
delight,rejoice,99
delight,sweetness,4
delight,wondrous,4
pleasure,gratification,55
pleasure,satisfaction,41
pleasure,dildo,100
pleasure,dopamine,4
pleasure,ecstasy,4
pleasure,enjoy,8
pleasure,sensual,10
pleasure,indulge,15
pleasure,masturbate,80
pleasure,masturbation,25
pleasure,sadomasochism,64
pleasure,stimulation,80
pleasure,vibrator,59
pleasure,voluptuous,55
enjoyable,pleasurable,100
enjoyable,fun,15
enjoyable,satisfying,4
enjoyable,rewarding,4
enjoyable,palatable,4
enjoyable,pleasing,28
delinquent,irresponsible,95
delinquent,lawless,15
delinquent,offender,5
delinquent,juvenile,36
delinquent,overdue,4
irresponsible,unaccountable,15
irresponsible,drunken,5
irresponsible,unprofessional,4
delirious,ecstatic,6
delirious,excited,55
delirious,feverish,76
ecstatic,excited,20
ecstatic,thrilled,76
ecstatic,elated,75
ecstatic,euphoric,59
ecstatic,joyous,2
ecstatic,rhapsody,41
distribute,disperse,98
distribute,scatter,72
distribute,give away,4
distribute,hand out,100
distribute,publish,60
distribute,publisher,4
supply,stock,80
supply,furnish,20
supply,distribution,60
supply,feed,6
supply,fill,20
supply,kit,25
supply,grocery,12
supply,inventory,71
supply,logistics,21
supply,source,59
supply,provision,85
delta,variation,2
delta,geography,6
delta,triangle,57
delta,estuary,4
deluge,flood,100
deluge,overwhelm,99
deluge,inundate,84
deluge,downpour,4
flood,downpour,45
flood,drench,56
flood,dyke,59
flood,hoover,55
flood,overflow,80
flood,surge,4
flood,tsunami,20
delusion,hallucination,65
delusion,illusion,43
delusion,psychosis,100
delusion,distortion,15
delusion,fallacy,21
delusion,paranoia,4
delusion,schizophrenia,20
hallucination,illusion,24
hallucination,trip,20
hallucination,lsd,20
hallucination,mirage,20
hallucination,psychosis,16
illusion,mirage,85
illusion,hallucinate,55
illusion,mirror,15
illusion,magician,74
illusion,phantom,84
illusion,trickery,16
delve,uncover,55
exacting,perfectionist,5
forceful,dominant,55
forceful,vigorous,20
forceful,dynamic,59
forceful,emphasize,15
forceful,emphatic,85
forceful,overpowering,29
forceful,pushy,41
require,need,100
require,necessitate,76
require,enforce,5
require,impose,20
require,have,15
require,must,15
require,mandate,4
require,nebula,15
goddess,mythology,76
goddess,venus,100
half,partial,64
half,portion,35
half,incomplete,79
half,divided,75
half,semi,100
half,fifteen,16
half,fifty,80
half,partially,4
semi,partial,100
semi,incomplete,100
demo,example,23
demo,presentation,74
demo,sample,98
demo,exhibition,6
example,illustration,45
example,model,100
example,instance,100
example,sample,96
example,precedent,100
example,role model,6
presentation,display,79
presentation,lecture,10
presentation,formal,20
presentation,garnish,55
presentation,introduction,2
presentation,lecturer,4
presentation,projection,4
presentation,projector,100
presentation,salesman,4
presentation,seminar,45
sample,exemplar,4
sample,template,15
sample,model,4
sample,preview,94
sample,swab,15
democracy,republic,100
democracy,representation,16
democracy,volleyball,4
democracy,voter,24
democracy,voting,80
republic,democratic,73
democrat,liberal,84
democrat,political party,61
liberal,progressive,100
liberal,open-minded,100
liberal,democratic,39
liberal,tolerant,55
liberal,left wing,79
liberal,lefty,5
liberal,permissive,55
democratic,liberty,20
demolish,raze,9
demolish,ruin,91
demolish,tear down,100
demolish,destruct,74
demolish,smash,8
demolition,raze,65
demolition,ruin,20
demolition,tear down,4
demolition,wreck,61
demon,spirit,56
demon,wicked,4
demon,supernatural,79
demon,malicious,4
demon,fiend,92
demon,hellfire,40
demon,infernal,15
demon,satan,4
demonstrate,prove,100
demonstrate,exhibit,99
demonstrate,illustrate,96
prove,establish,61
prove,demonstration,21
prove,justify,78
demonstration,rally,25
demonstration,march,23
demonstration,exhibit,77
demonstration,picket,4
den,lair,8
denial,disbelief,76
denial,refuse,36
denial,rejection,100
denial,ignore,15
denial,refusal,64
denial,negation,95
denial,disown,20
denial,no,5
disbelief,doubt,79
disbelief,skepticism,100
disbelief,incredulity,22
disbelief,mistrust,15
refuse,deny,85
refuse,turndown,15
refuse,disagree,59
refuse,disallow,79
refuse,negation,4
refuse,resist,4
rejection,dismissal,95
rejection,exclusion,40
rejection,refusal,95
rejection,disapproval,19
rejection,negation,82
denim,jean,100
denim,overall,4
jean,dungaree,24
jean,overall,20
jean,pocket,4
denounce,disown,60
denounce,discredit,20
denounce,renounce,15
denounce,rant,4
forest,wilderness,96
forest,elk,99
forest,evergreen,20
forest,pine,100
forest,mushroom,55
forest,jungle,28
forest,grove,75
forest,lodge,55
forest,lumberjack,96
forest,moose,5
forest,nymph,20
forest,oregon,24
forest,raccoon,55
forest,ranger,100
forest,redwood,20
forest,stag,24
forest,thicket,100
forest,vegetation,63
forest,woodsman,79
forest,woody,4
density,compactness,98
density,gravity,59
density,thickness,100
dent,dint,4
dent,indent,74
dent,mark,20
oral,mouth,96
oral,dentist,80
oral,verbal,19
oral,toothbrush,28
oral,toothpaste,21
dentist,orthodontist,100
dentist,toothache,75
deny,disavow,15
deny,disallow,96
deny,deprive,100
deny,forbid,19
deny,objection,20
deny,disbelieve,71
deny,discredit,4
deny,withhold,95
deny,negation,5
deny,refusal,60
deny,non,4
deny,resist,20
deny,repudiate,100
deodorant,antiperspirant,8
deodorant,odor,20
deodorant,odorous,4
exit,quit,20
exit,out,96
exit,departure,30
exit,outlet,80
exit,gate,59
exit,leaving,98
exit,vent,70
departure,trip,5
departure,emigration,4
departure,journey,15
departure,deviation,5
departure,exodus,92
departure,withdrawal,8
dependable,stable,4
reliant,contingent,99
reliant,subordinate,28
reliant,depending,5
depending,contingent,29
depending,relying,59
depletion,exhaustion,100
depletion,reduction,5
depletion,scarcity,15
exhaustion,fatigue,100
exhaustion,tiredness,10
exhaustion,weariness,99
exhaustion,sleepless,23
moody,unpredictable,15
moody,sullen,100
moody,emotional,15
moody,depressive,74
moody,downer,4
moody,glum,21
moody,grouchy,98
unhappy,dissatisfied,25
unhappy,miserable,100
unhappy,grimace,19
somber,melancholy,100
somber,serious,15
somber,dreary,84
somber,gray,4
somber,grey,12
somber,grim,37
somber,solemn,19
mood,feeling,100
mood,emotional,2
mood,state of mind,99
mood,temper,4
depressive,melancholy,4
depressive,hopeless,71
deprivation,poverty,76
deprivation,hardship,15
deprivation,scarcity,65
deprivation,need,20
deprivation,famine,55
deprivation,starvation,6
deprivation,starve,20
poverty,destitute,43
poverty,struggle,16
poverty,destitution,55
poverty,need,57
poverty,ghetto,79
poverty,slum,96
poverty,jobless,55
deprive,take away,20
deprive,takeaway,64
deprive,withhold,36
deprive,strip,15
deprive,disinherit,4
deprive,starvation,15
deprive,starve,75
take away,lessen,20
takeaway,removal,61
takeaway,minus,2
takeaway,removed,4
takeaway,subtraction,15
deprived,impoverished,24
deprived,underprivileged,45
deprived,disadvantaged,25
deprived,lacking,55
deprived,starving,21
deprived,slum,4
deprived,starved,19
impoverished,destitute,100
impoverished,underprivileged,60
impoverished,third world,10
underprivileged,downtrodden,55
depth,underwater,80
depth,abyss,5
depth,soul,20
depth,shallow,100
depth,thickness,5
deputy,sheriff,20
deputy,subordinate,55
deputy,official,21
disturbed,psycho,99
disturbed,psychotic,20
disturbed,shaken,100
derby,roller,16
derelict,abandoned,100
derelict,neglected,100
derelict,rundown,21
abandoned,deserted,80
abandoned,ruin,8
abandoned,vacant,19
abandoned,forgotten,8
abandoned,haunted,4
abandoned,orphan,95
abandoned,orphanage,20
abandoned,stranded,45
abandoned,undone,55
abandoned,unused,20
derivative,secondary,98
derivative,imitative,15
derivative,unoriginal,15
secondary,auxiliary,25
secondary,supporting,25
secondary,subordinate,80
secondary,minor,4
secondary,high school,28
secondary,highschool,94
secondary,indirect,4
secondary,sub,21
derogatory,insulting,99
derogatory,belittling,19
derogatory,disparaging,23
derogatory,disrespectful,55
derogatory,pejorative,4
derogatory,fag,5
derogatory,faggot,99
derogatory,whore,55
derogatory,snide,4
insulting,snide,60
descend,godown,9
descend,lower,55
descend,steep,55
descend,plunge,20
descend,dive,6
descend,fell,75
descend,slide,2
descend,go down,100
descend,stoop,55
descent,drop,71
descent,plunge,83
descent,slope,16
descent,fallen,21
descent,slipping,4
descent,stairway,25
describe,narrate,25
describe,depict,56
describe,detail,17
describe,portray,28
describe,recount,59
describe,characterize,19
narrate,tell,20
narrate,telling,76
detail,specific,99
detail,particular,45
detail,precisely,15
detail,facet,20
detail,inaccurate,4
detail,info,5
detail,microscopic,20
detail,nuance,30
detail,pedantic,4
detail,perfectionist,20
narrative,tale,81
narrative,fiction,19
narrative,episode,4
narrative,scenario,55
deserted,forsaken,4
deserted,isolated,59
deserted,vacant,55
deserted,neglected,5
deserve,earn,100
deserve,merit,100
deserve,entitled,75
deserve,qualify,4
deserve,warrant,4
deserve,worthy,17
earn,income,99
earn,wage,55
earn,merit,25
earn,paid,15
merit,worth,96
merit,deserving,55
merit,entitled,20
deserving,entitled,25
deserving,merited,45
deserving,worthy,84
deserving,justified,35
deserving,earned,55
entitled,deserved,75
entitled,privileged,41
entitled,justified,56
entitled,privilege,4
entitled,warranted,56
entitled,owed,4
worthy,meritorious,4
worthy,praiseworthy,56
worthy,valuable,60
designer,stylist,76
desirable,coveted,19
desirable,ideal,15
desirable,preferable,85
desirable,sought-after,15
desirable,hunk,20
desirable,tempting,4
coveted,desired,81
ideal,perfect,100
ideal,exemplary,91
ideal,model,99
ideal,utopia,100
wish,hope,99
wish,longing,33
wish,genie,100
wish,granted,15
wish,hopefully,5
desired,craved,75
desired,sought-after,25
desired,longed-for,19
desired,wanted,96
desired,longed,55
desired,prized,25
desired,yearned,15
desired,needed,5
craved,wanted,96
desktop,workspace,41
desktop,screen,4
despair,hopeless,59
despair,hopelessness,21
despair,dejection,20
despair,grief,56
despair,gloom,21
despair,misery,55
despair,pessimism,20
despair,suicide,3
despair,unhappiness,19
despair,woe,4
hopeless,despairing,55
hopeless,grim,4
hopeless,futile,15
hopeless,desperate,15
hopeless,pessimist,55
hopeless,helpless,5
hopelessness,desperation,80
hopelessness,pessimism,2
desperate,extreme,64
desperate,frantic,21
desperate,dire,94
desperate,urgent,84
desperate,anguished,15
desperate,pressing,20
extreme,very,6
extreme,outgoing,15
extreme,radical,99
extreme,utmost,55
extreme,excessive,95
extreme,fanatic,55
extreme,zealot,20
extreme,fascism,4
extreme,ultimate,24
extreme,hardcore,96
extreme,maximum,6
extreme,madly,15
extreme,max,20
extreme,outrageous,96
extreme,severity,79
extreme,ultra,100
frantic,hectic,60
frantic,hurried,39
frantic,panicked,79
frantic,rushed,56
frantic,madly,75
frantic,manic,15
desperation,urgency,15
desperation,need,19
desperation,struggle,4
despicable,contemptible,45
despicable,hateful,60
despicable,vile,35
despicable,loathsome,65
despicable,wicked,20
despicable,abhorrent,4
despicable,reprehensible,16
despicable,minion,73
hateful,antagonistic,79
hateful,malicious,45
hateful,spiteful,76
vile,disgusting,76
vile,repulsive,75
vile,abhorrent,91
vile,wicked,15
vile,horrid,25
despise,loathe,100
loathe,dislike,91
destination,journey,40
destination,place,63
destination,somewhere,15
destination,resort,4
destination,tourism,24
journey,path,100
journey,embark,20
journey,exodus,21
journey,migration,21
journey,exploring,56
journey,track,30
journey,going,6
journey,traveling,44
journey,trek,96
journey,hitchhike,79
journey,pilgrim,80
journey,pathway,24
journey,pilgrimage,95
journey,quest,21
journey,trip,100
journey,transit,29
journey,traverse,2
journey,winding,4
destiny,fate,100
destiny,future,100
destiny,purpose,96
destiny,path,4
destiny,fortune teller,4
destiny,karma,84
fate,future,84
fate,karma,100
fate,providence,6
destitute,indigent,5
destitute,unemployed,15
destitute,penniless,100
ruin,remnant,40
ruin,devastate,9
ruin,wreck,64
ruin,antiquity,2
ruin,desolation,3
ruin,destruct,5
ruin,devastation,80
ruin,fallen,4
ruin,go bad,35
ruin,spoil,57
ruin,tear down,5
ruin,trashed,56
ruin,wrecked,59
ruined,devastated,4
ruined,wrecked,30
ruined,fallen,70
ruined,overdone,21
ruined,smashed,15
ruined,trashed,43
ruined,undone,24
devastation,tragedy,20
destructive,damaging,84
destructive,devastating,4
destructive,disastrous,4
destructive,ruinous,75
destructive,malicious,16
detach,disconnect,99
detach,disengage,60
detach,disassociate,100
detach,unhook,100
specific,particular,100
specific,unique,60
specific,distinct,4
specific,precisely,4
specific,narrow,16
restrain,hold back,100
restrain,handcuff,55
restrain,harness,5
restrain,withhold,16
restrain,hold on,55
restrain,inhibit,15
restrain,suppress,21
restrain,subdue,75
restrain,repress,4
restrain,seatbelt,8
restrain,shackle,100
restrain,stifle,16
detect,discover,96
detect,identify,100
detect,sense,75
detect,uncover,16
detect,discovered,15
detect,trace,20
detect,sniff,72
detect,radar,25
discover,find,79
discover,uncover,100
discover,found,99
discover,exploring,41
discover,figure out,15
discover,locate,80
discover,seek,24
discover,finder,21
discover,finding,40
discover,look for,55
discover,look up,16
discover,searching,99
discover,visiting,20
investigator,inspector,96
investigator,seeker,65
investigator,sleuth,5
detector,sensor,100
detector,finder,23
detention,incarceration,4
deter,discourage,100
deter,dissuade,61
deter,repel,77
discourage,demoralize,56
discourage,dissuade,59
discourage,inhibit,5
discourage,hinder,35
discourage,let down,19
determination,willpower,79
determination,grit,80
determination,perseverance,40
determination,persistence,79
determination,endure,4
determination,intent,55
determination,gumption,45
determination,hustle,79
determination,will,21
determination,resolution,91
determination,vigor,95
determination,survival,4
determination,toughness,4
willpower,motivation,4
willpower,strength,19
willpower,self-control,20
willpower,discipline,26
willpower,perseverance,76
dislike,aversion,80
dislike,hatred,21
dislike,antipathy,4
dislike,repugnance,4
dislike,distaste,99
dislike,distasteful,6
dislike,loath,57
dislike,loathing,15
dislike,xenophobia,4
detour,bypass,100
detour,diversion,44
detour,divert,44
detour,roundabout,55
detour,roadblock,74
bypass,diversion,4
develop,expand,4
develop,embryo,40
develop,engineering,15
develop,enhance,4
develop,expansion,4
develop,growing,95
develop,grown,20
develop,industrialize,75
develop,originate,23
develop,progression,15
developer,coder,100
developer,programmer,100
developer,engineer,99
coder,programmer,37
programmer,engineer,96
programmer,hacker,19
deviant,nonconformist,75
deviant,unorthodox,4
deviant,unconventional,21
deviant,atypical,55
deviant,errant,55
deviant,kinky,4
deviant,pervert,94
deviant,perverted,64
deviant,wayward,20
nonconformist,objector,70
deviate,diverge,99
deviate,stray,100
deviate,vary,74
deviate,differ,55
deviate,wander,4
diverge,deviation,55
diverge,differ,20
stray,wander,94
stray,errant,79
stray,wayward,20
vary,fluctuate,99
vary,differ,96
deviation,divergence,25
deviation,variation,29
deviation,diversion,8
deviation,variance,71
divergence,variance,19
devil,wicked,100
devil,malicious,80
devil,hellfire,59
devil,imp,15
devil,satan,19
devious,treacherous,4
devious,underhanded,61
devious,sneaky,20
devious,manipulative,5
devious,scheming,59
devour,ravage,20
devour,eaten,55
devour,suck,11
devout,pious,100
devout,faithful,55
devout,spiritual,20
devout,fervent,5
devout,righteous,20
devout,evangelical,79
devout,godly,96
devout,puritan,3
pious,righteous,16
pious,godly,83
pious,holiness,20
pious,sanctimonious,100
diabetes,insulin,100
diabetes,glucose,77
diabetes,sugary,55
insulin,shot,55
insulin,glucose,20
diagnose,identify,42
diagnose,symptom,2
diagnose,treat,40
diagnose,stethoscope,8
diagnosis,symptom,15
diagnosis,identify,57
diagnosis,pathology,8
diagnosis,psychiatrist,20
symptom,sign,100
symptom,indicator,76
symptom,indication,43
diagonal,slash,4
diagonal,sideways,100
diagram,visual,83
diagram,illustration,99
diagram,outline,8
diagram,schematic,100
dial,rotary,6
dial,gauge,4
diamond,gem,36
diamond,jewel,76
diamond,precious,59
diamond,rare,10
diamond,sparkle,45
diamond,stone,13
diamond,gemstone,20
diamond,miner,76
